,expiration_month,expiration_year,Drug_Id,group
7814,10,2018,292,9.0
7815,10,2018,139,9.0
7816,7,2018,940,6.0
7817,8,2018,688,7.0
7818,8,2018,1091,7.0
7819,6,2018,1238,5.0
7820,8,2018,1398,7.0
7821,8,2018,340,7.0
7822,11,2018,419,10.0
7823,9,2018,1670,8.0
7824,8,2018,1087,7.0
7825,8,2018,642,7.0
7826,8,2018,594,7.0
7827,9,2018,795,8.0
7828,8,2018,1174,7.0
7829,9,2018,1686,8.0
7830,9,2018,257,8.0
7831,9,2018,27,8.0
7832,9,2018,567,8.0
7833,9,2018,934,8.0
7834,9,2018,1178,8.0
7835,9,2018,1270,8.0
7836,9,2018,1286,8.0
7837,9,2018,1280,8.0
7838,10,2018,1448,9.0
7839,8,2018,341,7.0
7840,8,2018,1290,7.0
7841,8,2018,1936,7.0
7842,8,2018,811,7.0
7843,8,2018,1673,7.0
7844,8,2018,37,7.0
7845,8,2018,1845,7.0
7846,12,2018,1553,11.0
7847,8,2018,1785,7.0
7848,8,2018,801,7.0
7849,8,2018,1786,7.0
7850,8,2018,1276,7.0
7851,8,2018,1927,7.0
7852,6,2018,1919,5.0
7853,7,2018,548,6.0
7854,8,2018,267,7.0
7855,7,2018,668,6.0
7856,8,2018,1625,7.0
7857,8,2018,1604,7.0
7858,8,2018,949,7.0
7859,8,2018,1369,7.0
7860,9,2018,163,8.0
7861,12,2018,734,11.0
7862,10,2018,1190,9.0
7863,3,2018,36,2.0
7864,9,2018,1684,8.0
7865,10,2018,1357,9.0
7866,9,2018,285,8.0
7867,3,2018,123,2.0
7868,10,2018,1824,9.0
7869,9,2018,1875,8.0
7870,9,2018,1043,8.0
7871,11,2018,1159,10.0
7872,1,2018,1754,0.0
7873,12,2018,504,11.0
7874,10,2018,1238,9.0
7875,10,2018,1670,9.0
7876,10,2018,384,9.0
7877,1,2018,1942,0.0
7878,10,2018,52,9.0
7879,1,2018,71,0.0
7880,4,2018,1806,3.0
7881,12,2018,1124,11.0
7882,8,2018,97,7.0
7883,8,2018,1340,7.0
7884,10,2018,569,9.0
7885,11,2018,825,10.0
7886,5,2018,108,4.0
7887,9,2018,1754,8.0
7888,5,2018,552,4.0
7889,8,2018,945,7.0
7890,8,2018,1124,7.0
7891,8,2018,1747,7.0
7892,8,2018,197,7.0
7893,8,2018,330,7.0
7894,8,2018,1096,7.0
7895,9,2018,1318,8.0
7896,12,2018,1686,11.0
7897,8,2018,1225,7.0
7898,6,2018,504,5.0
7899,9,2018,1242,8.0
7900,9,2018,509,8.0
7901,6,2018,1682,5.0
7902,1,2018,1869,0.0
7903,11,2018,1118,10.0
7904,1,2018,697,0.0
7905,1,2018,1597,0.0
7906,10,2018,1704,9.0
7907,4,2018,1976,3.0
7908,7,2018,1369,6.0
7909,11,2018,292,10.0
7910,6,2018,1615,5.0
7911,10,2018,1564,9.0
7912,10,2018,54,9.0
7913,10,2018,588,9.0
7914,10,2018,1825,9.0
7915,10,2018,1401,9.0
7916,8,2018,1226,7.0
7917,8,2018,1125,7.0
7918,8,2018,1274,7.0
7919,8,2018,1369,7.0
7920,6,2018,631,5.0
7921,8,2018,260,7.0
7922,12,2018,1661,11.0
7923,12,2018,275,11.0
7924,1,2018,992,0.0
7925,8,2018,1597,7.0
7926,8,2018,1667,7.0
7927,8,2018,123,7.0
7928,8,2018,346,7.0
7929,8,2018,1197,7.0
7930,8,2018,1144,7.0
7931,3,2018,1144,2.0
7932,3,2018,1197,2.0
7933,1,2018,161,0.0
7934,8,2018,37,7.0
7935,9,2018,1377,8.0
7936,1,2018,161,0.0
7937,8,2018,37,7.0
7938,9,2018,1407,8.0
7939,7,2018,1890,6.0
7940,9,2018,1648,8.0
7941,12,2018,418,11.0
7942,12,2018,1091,11.0
7943,12,2018,847,11.0
7944,6,2018,847,5.0
7945,9,2018,130,8.0
7946,9,2018,1420,8.0
7947,9,2018,1421,8.0
7948,12,2018,1861,11.0
7949,9,2018,970,8.0
7950,1,2018,1028,0.0
7951,9,2018,944,8.0
7952,10,2018,169,9.0
7953,10,2018,779,9.0
7954,3,2018,1545,2.0
7955,10,2018,373,9.0
7956,3,2018,1450,2.0
7957,9,2018,581,8.0
7958,9,2018,944,8.0
7959,9,2018,865,8.0
7960,9,2018,107,8.0
7961,10,2018,977,9.0
7962,9,2018,1355,8.0
7963,3,2018,1028,2.0
7964,10,2018,1440,9.0
7965,11,2018,502,10.0
7966,9,2018,1173,8.0
7967,9,2018,346,8.0
7968,2,2018,1670,1.0
7969,9,2018,682,8.0
7970,8,2018,1174,7.0
7971,12,2018,355,11.0
7972,9,2018,1377,8.0
7973,11,2018,1452,10.0
7974,12,2018,1966,11.0
7975,10,2018,117,9.0
7976,10,2018,1345,9.0
7977,11,2018,798,10.0
7978,9,2018,1163,8.0
7979,6,2018,1056,5.0
7980,9,2018,430,8.0
7981,10,2018,372,9.0
7982,5,2018,209,4.0
7983,6,2018,497,5.0
7984,6,2018,898,5.0
7985,6,2018,1061,5.0
7986,8,2018,5,7.0
7987,9,2018,723,8.0
7988,8,2018,634,7.0
7989,8,2018,1421,7.0
7990,8,2018,1420,7.0
7991,8,2018,1325,7.0
7992,10,2018,516,9.0
7993,8,2018,945,7.0
7994,8,2018,115,7.0
7995,8,2018,37,7.0
7996,8,2018,497,7.0
7997,9,2018,1355,8.0
7998,9,2018,1206,8.0
7999,9,2018,1209,8.0
8000,9,2018,1371,8.0
8001,9,2018,865,8.0
8002,3,2018,697,2.0
8003,10,2018,1488,9.0
8004,9,2018,616,8.0
8005,9,2018,282,8.0
8006,9,2018,279,8.0
8007,10,2018,1091,9.0
8008,9,2018,1154,8.0
8009,11,2018,1037,10.0
8010,8,2018,502,7.0
8011,8,2018,1130,7.0
8012,8,2018,1994,7.0
8013,9,2018,1144,8.0
8014,8,2018,1662,7.0
8015,8,2018,963,7.0
8016,8,2018,222,7.0
8017,8,2018,47,7.0
8018,8,2018,916,7.0
8019,8,2018,260,7.0
8020,10,2018,1048,9.0
8021,11,2018,1739,10.0
8022,10,2018,1059,9.0
8023,9,2018,194,8.0
8024,9,2018,862,8.0
8025,10,2018,1452,9.0
8026,9,2018,197,8.0
8027,9,2018,282,8.0
8028,9,2018,1144,8.0
8029,9,2018,1607,8.0
8030,9,2018,890,8.0
8031,9,2018,1357,8.0
8032,10,2018,683,9.0
8033,9,2018,1778,8.0
8034,9,2018,1280,8.0
8035,12,2018,1942,11.0
8036,9,2018,1730,8.0
8037,12,2018,1448,11.0
8038,9,2018,865,8.0
8039,9,2018,123,8.0
8040,9,2018,161,8.0
8041,9,2018,1043,8.0
8042,8,2018,267,7.0
8043,8,2018,1124,7.0
8044,8,2018,1714,7.0
8045,8,2018,1377,7.0
8046,8,2018,504,7.0
8047,3,2018,1820,2.0
8048,12,2018,1091,11.0
8049,8,2018,1887,7.0
8050,8,2018,1174,7.0
8051,12,2018,1041,11.0
8052,8,2018,292,7.0
8053,8,2018,1350,7.0
8054,8,2018,617,7.0
8055,1,2018,865,0.0
8056,8,2018,335,7.0
8057,8,2018,47,7.0
8058,8,2018,260,7.0
8059,6,2018,1466,5.0
8060,6,2018,1349,5.0
8061,6,2018,503,5.0
8062,8,2018,1748,7.0
8063,9,2018,1711,8.0
8064,6,2018,136,5.0
8065,8,2018,1073,7.0
8066,8,2018,1369,7.0
8067,1,2018,1513,0.0
8068,9,2018,528,8.0
8069,9,2018,1432,8.0
8070,10,2018,451,9.0
8071,9,2018,1933,8.0
8072,12,2018,195,11.0
8073,3,2018,1835,2.0
8074,10,2018,397,9.0
8075,9,2018,48,8.0
8076,11,2018,355,10.0
8077,9,2018,736,8.0
8078,8,2018,7,7.0
8079,8,2018,1023,7.0
8080,8,2018,952,7.0
8081,8,2018,292,7.0
8082,8,2018,1350,7.0
8083,6,2018,1570,5.0
8084,9,2018,1924,8.0
8085,9,2018,1274,8.0
8086,2,2018,29,1.0
8087,8,2018,1342,7.0
8088,1,2018,80,0.0
8089,6,2018,952,5.0
8090,2,2018,1369,1.0
8091,9,2018,796,8.0
8092,1,2018,841,0.0
8093,8,2018,1696,7.0
8094,12,2018,657,11.0
8095,9,2018,1323,8.0
8096,11,2018,384,10.0
8097,5,2018,209,4.0
8098,2,2018,1249,1.0
8099,9,2018,1230,8.0
8100,3,2018,391,2.0
8101,1,2018,1342,0.0
8102,9,2018,367,8.0
8103,3,2018,384,2.0
8104,3,2018,1250,2.0
8105,8,2018,109,7.0
8106,8,2018,1933,7.0
8107,8,2018,1369,7.0
8108,8,2018,1178,7.0
8109,8,2018,1077,7.0
8110,8,2018,1939,7.0
8111,8,2018,260,7.0
8112,8,2018,1355,7.0
8113,7,2018,367,6.0
8114,2,2018,651,1.0
8115,8,2018,514,7.0
8116,7,2018,736,6.0
8117,9,2018,1323,8.0
8118,12,2018,367,11.0
8119,9,2018,1091,8.0
8120,8,2018,1661,7.0
8121,8,2018,1882,7.0
8122,8,2018,161,7.0
8123,9,2018,1091,8.0
8124,10,2018,1639,9.0
8125,6,2018,1774,5.0
8126,3,2018,1754,2.0
8127,9,2018,1275,8.0
8128,10,2018,161,9.0
8129,4,2018,430,3.0
8130,9,2018,714,8.0
8131,12,2018,561,11.0
8132,11,2018,569,10.0
8133,9,2018,48,8.0
8134,3,2018,729,2.0
8135,12,2018,1360,11.0
8136,9,2018,901,8.0
8137,10,2018,163,9.0
8138,8,2018,292,7.0
8139,8,2018,1369,7.0
8140,4,2018,514,3.0
8141,8,2018,1340,7.0
8142,8,2018,67,7.0
8143,8,2018,863,7.0
8144,2,2018,20,1.0
8145,2,2018,21,1.0
8146,8,2018,863,7.0
8147,8,2018,1754,7.0
8148,8,2018,240,7.0
8149,12,2018,335,11.0
8150,10,2018,454,9.0
8151,9,2018,1340,8.0
8152,6,2018,504,5.0
8153,3,2018,1022,2.0
8154,9,2018,560,8.0
8155,4,2018,944,3.0
8156,12,2018,865,11.0
8157,7,2018,107,6.0
8158,9,2018,1766,8.0
8159,3,2018,166,2.0
8160,6,2018,1267,5.0
8161,8,2018,504,7.0
8162,8,2018,32,7.0
8163,8,2018,1341,7.0
8164,8,2018,1411,7.0
8165,2,2018,406,1.0
8166,8,2018,682,7.0
8167,2,2018,340,1.0
8168,8,2018,1276,7.0
8169,2,2018,1835,1.0
8170,12,2018,487,11.0
8171,12,2018,252,11.0
8172,8,2018,1341,7.0
8173,8,2018,801,7.0
8174,12,2018,150,11.0
8175,8,2018,1114,7.0
8176,8,2018,1747,7.0
8177,11,2018,1828,10.0
8178,4,2018,150,3.0
8179,9,2018,479,8.0
8180,11,2018,161,10.0
8181,9,2018,37,8.0
8182,11,2018,770,10.0
8183,4,2018,1441,3.0
8184,9,2018,1747,8.0
8185,7,2018,850,6.0
8186,4,2018,1653,3.0
8187,4,2018,819,3.0
8188,3,2018,384,2.0
8189,10,2018,993,9.0
8190,9,2018,1624,8.0
8191,6,2018,1778,5.0
8192,6,2018,1174,5.0
8193,1,2018,320,0.0
8194,2,2018,224,1.0
8195,11,2018,1875,10.0
8196,10,2018,108,9.0
8197,9,2018,1411,8.0
8198,2,2018,504,1.0
8199,8,2018,1291,7.0
8200,8,2018,581,7.0
8201,1,2018,1174,0.0
8202,10,2018,825,9.0
8203,10,2018,896,9.0
8204,10,2018,209,9.0
8205,4,2018,234,3.0
8206,9,2018,1395,8.0
8207,4,2018,588,3.0
8208,2,2018,431,1.0
8209,2,2018,1638,1.0
8210,5,2018,1859,4.0
8211,5,2018,639,4.0
8212,2,2018,1342,1.0
8213,11,2018,428,10.0
8214,9,2018,552,8.0
8215,9,2018,37,8.0
8216,9,2018,1781,8.0
8217,9,2018,1267,8.0
8218,10,2018,1238,9.0
8219,9,2018,1642,8.0
8220,7,2018,1495,6.0
8221,3,2018,1686,2.0
8222,2,2018,1906,1.0
8223,2,2018,1605,1.0
8224,12,2018,1808,11.0
8225,10,2018,100,9.0
8226,9,2018,1481,8.0
8227,2,2018,1043,1.0
8228,8,2018,1328,7.0
8229,12,2018,1024,11.0
8230,8,2018,285,7.0
8231,9,2018,1175,8.0
8232,8,2018,504,7.0
8233,5,2018,847,4.0
8234,5,2018,847,4.0
8235,11,2018,282,10.0
8236,11,2018,544,10.0
8237,8,2018,133,7.0
8238,8,2018,267,7.0
8239,8,2018,796,7.0
8240,8,2018,1190,7.0
8241,8,2018,944,7.0
8242,8,2018,271,7.0
8243,9,2018,339,8.0
8244,9,2018,865,8.0
8245,9,2018,276,8.0
8246,7,2018,65,6.0
8247,3,2018,1170,2.0
8248,3,2018,353,2.0
8249,5,2018,659,4.0
8250,3,2018,1286,2.0
8251,3,2018,1747,2.0
8252,8,2018,1778,7.0
8253,3,2018,1277,2.0
8254,11,2018,368,10.0
8255,9,2018,1536,8.0
8256,9,2018,319,8.0
8257,9,2018,124,8.0
8258,9,2018,803,8.0
8259,5,2018,340,4.0
8260,9,2018,776,8.0
8261,3,2018,1096,2.0
8262,10,2018,1454,9.0
8263,1,2018,1650,0.0
8264,6,2018,567,5.0
8265,9,2018,423,8.0
8266,4,2018,749,3.0
8267,2,2018,1369,1.0
8268,6,2018,949,5.0
8269,2,2018,506,1.0
8270,6,2018,1377,5.0
8271,3,2018,163,2.0
8272,2,2018,529,1.0
8273,8,2018,954,7.0
8274,8,2018,813,7.0
8275,11,2018,741,10.0
8276,12,2018,1355,11.0
8277,11,2018,1198,10.0
8278,9,2018,289,8.0
8279,8,2018,500,7.0
8280,3,2018,1238,2.0
8281,8,2018,367,7.0
8282,11,2018,863,10.0
8283,5,2018,1903,4.0
8284,6,2018,1699,5.0
8285,8,2018,1125,7.0
8286,8,2018,1274,7.0
8287,8,2018,543,7.0
8288,8,2018,862,7.0
8289,8,2018,1724,7.0
8290,8,2018,1206,7.0
8291,11,2018,1448,10.0
8292,8,2018,898,7.0
8293,8,2018,952,7.0
8294,3,2018,1919,2.0
8295,8,2018,439,7.0
8296,8,2018,1125,7.0
8297,8,2018,1355,7.0
8298,2,2018,1940,1.0
8299,3,2018,1428,2.0
8300,10,2018,757,9.0
8301,2,2018,289,1.0
8302,9,2018,492,8.0
8303,9,2018,1914,8.0
8304,9,2018,633,8.0
8305,10,2018,253,9.0
8306,9,2018,1481,8.0
8307,3,2018,528,2.0
8308,3,2018,290,2.0
8309,1,2018,1471,0.0
8310,2,2018,6,1.0
8311,4,2018,1290,3.0
8312,9,2018,538,8.0
8313,7,2018,952,6.0
8314,4,2018,723,3.0
8315,2,2018,7,1.0
8316,12,2018,1694,11.0
8317,9,2018,1893,8.0
8318,10,2018,1475,9.0
8319,9,2018,538,8.0
8320,7,2018,538,6.0
8321,3,2018,100,2.0
8322,8,2018,997,7.0
8323,8,2018,1659,7.0
8324,8,2018,647,7.0
8325,9,2018,66,8.0
8326,8,2018,165,7.0
8327,8,2018,1125,7.0
8328,8,2018,197,7.0
8329,8,2018,164,7.0
8330,8,2018,1927,7.0
8331,8,2018,292,7.0
8332,8,2018,1332,7.0
8333,9,2018,766,8.0
8334,9,2018,1355,8.0
8335,9,2018,1355,8.0
8336,10,2018,713,9.0
8337,3,2018,1347,2.0
8338,12,2018,825,11.0
8339,10,2018,1901,9.0
8340,9,2018,504,8.0
8341,12,2018,1600,11.0
8342,9,2018,450,8.0
8343,10,2018,353,9.0
8344,9,2018,1840,8.0
8345,9,2018,993,8.0
8346,10,2018,898,9.0
8347,10,2018,504,9.0
8348,9,2018,1280,8.0
8349,9,2018,1342,8.0
8350,9,2018,795,8.0
8351,9,2018,1642,8.0
8352,10,2018,1147,9.0
8353,11,2018,1251,10.0
8354,10,2018,207,9.0
8355,10,2018,1868,9.0
8356,3,2018,992,2.0
8357,8,2018,275,7.0
8358,8,2018,1199,7.0
8359,3,2018,1238,2.0
8360,8,2018,1706,7.0
8361,8,2018,1851,7.0
8362,8,2018,1481,7.0
8363,4,2018,460,3.0
8364,10,2018,1342,9.0
8365,9,2018,503,8.0
8366,12,2018,1824,11.0
8367,8,2018,1919,7.0
8368,9,2018,93,8.0
8369,9,2018,529,8.0
8370,9,2018,762,8.0
8371,10,2018,436,9.0
8372,9,2018,504,8.0
8373,10,2018,745,9.0
8374,9,2018,266,8.0
8375,10,2018,1673,9.0
8376,12,2018,1267,11.0
8377,10,2018,1670,9.0
8378,10,2018,1178,9.0
8379,10,2018,1114,9.0
8380,1,2018,581,0.0
8381,5,2018,1650,4.0
8382,5,2018,953,4.0
8383,5,2018,1091,4.0
8384,5,2018,847,4.0
8385,5,2018,605,4.0
8386,10,2018,1748,9.0
8387,9,2018,1749,8.0
8388,9,2018,1190,8.0
8389,10,2018,861,9.0
8390,8,2018,1788,7.0
8391,12,2018,935,11.0
8392,11,2018,975,10.0
8393,9,2018,1778,8.0
8394,10,2018,480,9.0
8395,9,2018,503,8.0
8396,9,2018,642,8.0
8397,9,2018,1774,8.0
8398,9,2018,1178,8.0
8399,9,2018,123,8.0
8400,7,2018,1280,6.0
8401,9,2018,1481,8.0
8402,10,2018,1061,9.0
8403,2,2018,528,1.0
8404,1,2018,285,0.0
8405,9,2018,354,8.0
8406,9,2018,567,8.0
8407,9,2018,1778,8.0
8408,10,2018,1464,9.0
8409,4,2018,1090,3.0
8410,9,2018,1713,8.0
8411,11,2018,580,10.0
8412,10,2018,56,9.0
8413,12,2018,1563,11.0
8414,11,2018,1868,10.0
8415,4,2018,5,3.0
8416,8,2018,1650,7.0
8417,8,2018,544,7.0
8418,11,2018,1242,10.0
8419,9,2018,237,8.0
8420,9,2018,253,8.0
8421,11,2018,1602,10.0
8422,9,2018,1636,8.0
8423,7,2018,192,6.0
8424,4,2018,1966,3.0
8425,4,2018,1566,3.0
8426,8,2018,1094,7.0
8427,8,2018,530,7.0
8428,6,2018,846,5.0
8429,8,2018,1661,7.0
8430,6,2018,1754,5.0
8431,4,2018,1340,3.0
8432,8,2018,498,7.0
8433,4,2018,1415,3.0
8434,8,2018,890,7.0
8435,9,2018,1398,8.0
8436,5,2018,949,4.0
8437,5,2018,1369,4.0
8438,5,2018,1933,4.0
8439,9,2018,292,8.0
8440,9,2018,1612,8.0
8441,9,2018,340,8.0
8442,12,2018,1933,11.0
8443,9,2018,1730,8.0
8444,9,2018,1733,8.0
8445,9,2018,123,8.0
8446,12,2018,602,11.0
8447,9,2018,504,8.0
8448,10,2018,1340,9.0
8449,9,2018,1931,8.0
8450,11,2018,1093,10.0
8451,9,2018,1024,8.0
8452,4,2018,1875,3.0
8453,10,2018,1638,9.0
8454,4,2018,1043,3.0
8455,8,2018,736,7.0
8456,10,2018,695,9.0
8457,9,2018,1138,8.0
8458,9,2018,1139,8.0
8459,9,2018,944,8.0
8460,11,2018,1395,10.0
8461,10,2018,355,9.0
8462,5,2018,1607,4.0
8463,5,2018,1747,4.0
8464,9,2018,247,8.0
8465,12,2018,766,11.0
8466,9,2018,504,8.0
8467,10,2018,1081,9.0
8468,10,2018,255,9.0
8469,6,2018,1355,5.0
8470,10,2018,1167,9.0
8471,1,2018,1323,0.0
8472,1,2018,1263,0.0
8473,12,2018,1316,11.0
8474,12,2018,1318,11.0
8475,12,2018,817,11.0
8476,9,2018,1481,8.0
8477,10,2018,1061,9.0
8478,9,2018,980,8.0
8479,9,2018,1524,8.0
8480,9,2018,761,8.0
8481,7,2018,406,6.0
8482,8,2018,1858,7.0
8483,8,2018,174,7.0
8484,11,2018,1841,10.0
8485,9,2018,1163,8.0
8486,7,2018,684,6.0
8487,7,2018,1178,6.0
8488,7,2018,901,6.0
8489,9,2018,799,8.0
8490,9,2018,795,8.0
8491,7,2018,559,6.0
8492,7,2018,342,6.0
8493,8,2018,1951,7.0
8494,8,2018,1178,7.0
8495,12,2018,1959,11.0
8496,11,2018,384,10.0
8497,8,2018,553,7.0
8498,9,2018,741,8.0
8499,9,2018,935,8.0
8500,7,2018,1978,6.0
8501,12,2018,260,11.0
8502,12,2018,813,11.0
8503,6,2018,545,5.0
8504,7,2018,1704,6.0
8505,4,2018,1901,3.0
8506,4,2018,894,3.0
8507,6,2018,590,5.0
8508,9,2018,335,8.0
8509,8,2018,944,7.0
8510,8,2018,497,7.0
8511,8,2018,1650,7.0
8512,8,2018,80,7.0
8513,8,2018,498,7.0
8514,10,2018,723,9.0
8515,8,2018,1928,7.0
8516,10,2018,1200,9.0
8517,8,2018,428,7.0
8518,8,2018,713,7.0
8519,8,2018,123,7.0
8520,4,2018,1858,3.0
8521,8,2018,1631,7.0
8522,12,2018,945,11.0
8523,9,2018,266,8.0
8524,12,2018,1025,11.0
8525,5,2018,945,4.0
8526,5,2018,123,4.0
8527,9,2018,454,8.0
8528,2,2018,1823,1.0
8529,7,2018,1318,6.0
8530,8,2018,817,7.0
8531,12,2018,817,11.0
8532,6,2018,375,5.0
8533,8,2018,1439,7.0
8534,9,2018,898,8.0
8535,9,2018,504,8.0
8536,10,2018,1939,9.0
8537,9,2018,1369,8.0
8538,6,2018,1372,5.0
8539,9,2018,265,8.0
8540,9,2018,1377,8.0
8541,9,2018,8,8.0
8542,9,2018,1355,8.0
8543,12,2018,1942,11.0
8544,10,2018,290,9.0
8545,3,2018,1714,2.0
8546,10,2018,993,9.0
8547,9,2018,504,8.0
8548,11,2018,294,10.0
8549,3,2018,1357,2.0
8550,9,2018,1778,8.0
8551,9,2018,1785,8.0
8552,9,2018,1933,8.0
8553,10,2018,600,9.0
8554,9,2018,485,8.0
8555,9,2018,1488,8.0
8556,8,2018,191,7.0
8557,8,2018,1131,7.0
8558,4,2018,504,3.0
8559,8,2018,187,7.0
8560,12,2018,1340,11.0
8561,8,2018,772,7.0
8562,8,2018,1747,7.0
8563,8,2018,1197,7.0
8564,8,2018,503,7.0
8565,8,2018,1174,7.0
8566,8,2018,1173,7.0
8567,6,2018,37,5.0
8568,8,2018,1086,7.0
8569,9,2018,340,8.0
8570,8,2018,1933,7.0
8571,9,2018,596,8.0
8572,9,2018,1686,8.0
8573,9,2018,62,8.0
8574,9,2018,1347,8.0
8575,9,2018,1466,8.0
8576,9,2018,403,8.0
8577,6,2018,502,5.0
8578,9,2018,133,8.0
8579,10,2018,723,9.0
8580,9,2018,634,8.0
8581,9,2018,367,8.0
8582,9,2018,480,8.0
8583,2,2018,669,1.0
8584,8,2018,28,7.0
8585,9,2018,952,8.0
8586,3,2018,1636,2.0
8587,10,2018,1344,9.0
8588,12,2018,1808,11.0
8589,9,2018,812,8.0
8590,9,2018,815,8.0
8591,2,2018,1342,1.0
8592,7,2018,384,6.0
8593,10,2018,1418,9.0
8594,2,2018,458,1.0
8595,2,2018,1388,1.0
8596,10,2018,1790,9.0
8597,9,2018,1123,8.0
8598,9,2018,812,8.0
8599,9,2018,1077,8.0
8600,10,2018,1992,9.0
8601,9,2018,91,8.0
8602,9,2018,58,8.0
8603,5,2018,4,4.0
8604,5,2018,1242,4.0
8605,10,2018,1238,9.0
8606,3,2018,800,2.0
8607,4,2018,1341,3.0
8608,9,2018,1172,8.0
8609,9,2018,1778,8.0
8610,9,2018,1785,8.0
8611,9,2018,1178,8.0
8612,12,2018,522,11.0
8613,4,2018,528,3.0
8614,4,2018,1043,3.0
8615,10,2018,1509,9.0
8616,9,2018,1774,8.0
8617,9,2018,1158,8.0
8618,11,2018,758,10.0
8619,9,2018,862,8.0
8620,9,2018,1035,8.0
8621,9,2018,123,8.0
8622,9,2018,766,8.0
8623,9,2018,975,8.0
8624,8,2018,946,7.0
8625,8,2018,1369,7.0
8626,8,2018,267,7.0
8627,8,2018,440,7.0
8628,8,2018,1459,7.0
8629,8,2018,497,7.0
8630,8,2018,568,7.0
8631,8,2018,1661,7.0
8632,12,2018,1238,11.0
8633,8,2018,1785,7.0
8634,8,2018,723,7.0
8635,8,2018,945,7.0
8636,8,2018,1077,7.0
8637,8,2018,642,7.0
8638,8,2018,1420,7.0
8639,3,2018,992,2.0
8640,12,2018,1390,11.0
8641,7,2018,847,6.0
8642,9,2018,491,8.0
8643,11,2018,29,10.0
8644,12,2018,1432,11.0
8645,8,2018,33,7.0
8646,8,2018,267,7.0
8647,8,2018,280,7.0
8648,7,2018,799,6.0
8649,8,2018,1081,7.0
8650,8,2018,568,7.0
8651,4,2018,1932,3.0
8652,9,2018,91,8.0
8653,10,2018,1280,9.0
8654,7,2018,1096,6.0
8655,11,2018,1185,10.0
8656,8,2018,1185,7.0
8657,10,2018,171,9.0
8658,9,2018,1441,8.0
8659,10,2018,123,9.0
8660,9,2018,1520,8.0
8661,12,2018,811,11.0
8662,9,2018,1242,8.0
8663,9,2018,519,8.0
8664,9,2018,1099,8.0
8665,12,2018,162,11.0
8666,9,2018,213,8.0
8667,9,2018,237,8.0
8668,6,2018,1824,5.0
8669,10,2018,850,9.0
8670,12,2018,1747,11.0
8671,6,2018,1226,5.0
8672,10,2018,992,9.0
8673,1,2018,504,0.0
8674,9,2018,1290,8.0
8675,9,2018,7,8.0
8676,1,2018,952,0.0
8677,1,2018,5,0.0
8678,1,2018,1377,0.0
8679,1,2018,1661,0.0
8680,9,2018,124,8.0
8681,10,2018,216,9.0
8682,6,2018,1174,5.0
8683,6,2018,1785,5.0
8684,10,2018,1487,9.0
8685,10,2018,779,9.0
8686,9,2018,618,8.0
8687,9,2018,197,8.0
8688,9,2018,318,8.0
8689,9,2018,7,8.0
8690,9,2018,260,8.0
8691,10,2018,450,9.0
8692,9,2018,863,8.0
8693,9,2018,479,8.0
8694,12,2018,1563,11.0
8695,9,2018,1355,8.0
8696,8,2018,521,7.0
8697,8,2018,1174,7.0
8698,8,2018,1173,7.0
8699,8,2018,37,7.0
8700,8,2018,503,7.0
8701,8,2018,1174,7.0
8702,8,2018,1173,7.0
8703,8,2018,944,7.0
8704,8,2018,497,7.0
8705,8,2018,944,7.0
8706,8,2018,123,7.0
8707,8,2018,292,7.0
8708,8,2018,1369,7.0
8709,7,2018,85,6.0
8710,10,2018,909,9.0
8711,10,2018,1510,9.0
8712,6,2018,988,5.0
8713,10,2018,1937,9.0
8714,8,2018,1454,7.0
8715,8,2018,847,7.0
8716,8,2018,8,7.0
8717,9,2018,1086,8.0
8718,8,2018,504,7.0
8719,8,2018,31,7.0
8720,8,2018,276,7.0
8721,10,2018,1778,9.0
8722,10,2018,1206,9.0
8723,3,2018,1492,2.0
8724,8,2018,285,7.0
8725,9,2018,1754,8.0
8726,9,2018,1280,8.0
8727,9,2018,695,8.0
8728,9,2018,1642,8.0
8729,8,2018,695,7.0
8730,9,2018,1340,8.0
8731,12,2018,338,11.0
8732,8,2018,1355,7.0
8733,8,2018,1340,7.0
8734,8,2018,102,7.0
8735,6,2018,588,5.0
8736,5,2018,124,4.0
8737,4,2018,1341,3.0
8738,10,2018,365,9.0
8739,9,2018,123,8.0
8740,9,2018,898,8.0
8741,9,2018,171,8.0
8742,9,2018,504,8.0
8743,1,2018,949,0.0
8744,1,2018,1933,0.0
8745,1,2018,1246,0.0
8746,10,2018,1086,9.0
8747,11,2018,1178,10.0
8748,11,2018,1398,10.0
8749,9,2018,163,8.0
8750,1,2018,292,0.0
8751,9,2018,1369,8.0
8752,1,2018,1166,0.0
8753,11,2018,1919,10.0
8754,9,2018,47,8.0
8755,8,2018,326,7.0
8756,8,2018,697,7.0
8757,8,2018,1657,7.0
8758,8,2018,1978,7.0
8759,8,2018,47,7.0
8760,8,2018,1193,7.0
8761,8,2018,1377,7.0
8762,8,2018,1931,7.0
8763,8,2018,1624,7.0
8764,8,2018,1659,7.0
8765,8,2018,901,7.0
8766,8,2018,115,7.0
8767,9,2018,205,8.0
8768,8,2018,1642,7.0
8769,9,2018,1398,8.0
8770,9,2018,1919,8.0
8771,5,2018,577,4.0
8772,12,2018,1067,11.0
8773,6,2018,1616,5.0
8774,10,2018,292,9.0
8775,10,2018,139,9.0
8776,7,2018,940,6.0
8777,6,2018,1834,5.0
8778,10,2018,391,9.0
